ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
152750,simple,50405-TCA,,"8"" Jack O'Lantern the Bear (Eco) - TCA",1,0,hidden,"<strong>Case Count: 36 qty</strong>\n\n<b>Note: Plush Animal is Unstuffed</b> | <a href=""https://thebearfactory.com/fiber/"">Click Here for Stuffing Options</a>\n<img class=""alignleft size-full wp-image-30645"" src=""https://thebearfactory.com/wp-content/uploads/grs.rcs_-300x119-1.jpg"" alt="""" width=""300"" height=""119"" />",,,,taxable,,0,0,,0,0,,,,,0,,,4.5,"Bears & Buddies > 8"" Plush Styles > 8"" Fantasy, Bears & Buddies > 8"" Plush Styles, Bears & Buddies > 8"" Plush Styles > 8"" Seasonal, Bears & Buddies, Bespoke Lines, Bespoke Lines > The College Agency","bear, Halloween, Jack O'Lantern, Pumpkin",,https://thebearfactory.com/wp-content/uploads/50405-822-Jack-OLantern-Bear.jpg,,,,,,,,,0,,,,,
152751,simple,1100-TCA,,"8"" Princess Outfit (pkg of 6) - TCA",1,0,hidden,"<table width=""711"">\n<tbody>\n<tr>\n<td width=""711"">Treat your buddy like loyalty and dress them in our princess outfit!</td>\n</tr>\n</tbody>\n</table>\nCase Count: 216",,,,none,,1,417,,0,0,,,,,1,,,3.65,"Clothing > 8"" Clothing, Bespoke Lines, Bespoke Lines > The College Agency",,,https://thebearfactory.com/wp-content/uploads/princess8in.jpg,,,,,,,,,257,,,,,
152752,simple,50170-TCA,,"8"" Camo Bear (Eco) - TCA",1,0,hidden,"<strong>Case Count: 36 qty</strong>\n\n<strong>Note: Plush Animal is Unstuffed</strong> | <a href=""https://thebearfactory.com/fiber/"">Click Here for Stuffing Options</a>","Looking for an outdoor adventure buddy? Camouflaged in green, brown, and black, Camo Bear is the perfect pal to venture through the woods with. He also looks great in our matching Special Forces Camos Outfit.",,,none,,1,1860,,0,0,0,,0,0,1,,,4.5,"Bespoke Lines, Fabric Type > Plush for the Planet (rPET), Bespoke Lines > The College Agency","8"", Bears, Boys, plush",,https://thebearfactory.com/wp-content/uploads/50170-8-Camo-Bear.jpg,,,,,"60780, 50159, 50265, 50180, 50182",20084,,,208,,Title,Default Title,1,0
152753,simple,50182-TCA,,8″ Amelia the White Twist Bear (Eco) - TCA,1,0,hidden,,,,,none,,1,1860,,0,0,,,,,0,,,4.5,"Bears & Buddies > 8"" Plush Styles > 8"" Bears, Bears & Buddies > 8"" Plush Styles, Bespoke Lines, Bespoke Lines > The College Agency","8"" plush, Special Occasion",,"https://thebearfactory.com/wp-content/uploads/WhiteTwist8-2-WEB-2-e1556818274428.jpg, https://thebearfactory.com/wp-content/uploads/WhiteTwist8-WEB-2.jpg",,,,,"50159, 50265, 50180, 50115",,,,0,,,,,
154891,"simple, virtual",Custom Design Set Up,,Custom iPrint Credit,1,0,visible,"iPrint is your access to over 5,000 customizable logos and graphics to create your perfect bespoke graphic for your custom printing order. After checkout, you will receive a link providing access to our iPrint Library where you can browse and submit edits to our design team for modification. Each credit provides 2 qty revision rounds for your art project. Please note, requested revisions may take 1-2 business days for completion and may extend the printing timeline. If you order is time sensitive to a specific event date, please add one week of design time to your timeline on top of the 8 business day printing turn around time.",,,,taxable,,1,,,0,1,,,,,0,,,25,Clothing,"Art, custom, Design, Print",,https://thebearfactory.com/wp-content/uploads/Custom-Print-Bear.jpg,,,,,CustomPrint,,,,0,,,,,
155090,simple,20117,,16″ Not So Wicked Witch,1,0,visible,,,,,taxable,,1,4647,,0,0,,,,,0,,,5.35,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/20117-16-Not-So-Wicked-Witch.webp,,,,,,,,,0,,,,,
155092,simple,20605,,16″ Pink Campfire Hoodie,1,0,visible,,,,,taxable,,1,2074,,0,0,,,,,0,,,4.4,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/20605-16-Pink-Campfire-Hoodie.webp,,,,,,,,,0,,,,,
155094,simple,20610,,16″ Blue Campfire Hoodie,1,0,visible,,,,,taxable,,1,2060,,0,0,,,,,0,,,4.4,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/20610-16-Blue-Campfire-Hoodie.webp,,,,,,,,,0,,,,,
155096,simple,20615,,16″ Snow Princess Dress and Coat,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,5.65,"Clothing > 16"" Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/07/20615-16-Snow-Princess-Dress-and-Coat.webp,,,,,,,,,0,,,,,
155098,simple,20620,,16″ Holiday Princess Coat &amp; Skirt,1,0,visible,,,,,taxable,,1,2659,,0,0,,,,,0,,,5.65,"Clothing > 16"" Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/07/20620-16-Holiday-Princess-Coat-Skirt-OPT.webp,,,,,,,,,0,,,,,
155101,simple,20625,,16″ Mean One Jump Suit,1,0,visible,,,,,taxable,,1,2769,,0,0,,,,,0,,,5.65,"Clothing > 16"" Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/07/20625-16-Mean-One-Jump-Suit.webp,,,,,,,,,0,,,,,
155104,simple,30010,,16″ Grey Paw Print Beanie (pkg 10),1,0,visible,,,,,taxable,,1,2781,,0,0,,,,,0,,,2,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,"https://thebearfactory.com/wp-content/uploads/2025/07/30010-16-Grey-Paw-Print-Beanie-1.webp, https://thebearfactory.com/wp-content/uploads/2025/07/16-Pawprint-Hoodie-Sample-.webp",,,,,,,,,0,,,,,
155106,simple,30011,,16″ Green Paw Print Beanie (pkg 10),1,0,visible,,,,,taxable,,1,2607,,0,0,,,,,0,,,2,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/30011-16-Green-Paw-Print-Beanie-1.webp,,,,,,,,,0,,,,,
155108,simple,30012,,16″ Pink Paw Print Beanie (pkg 10),1,0,visible,,,,,taxable,,1,2798,,0,0,,,,,0,,,2,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/30012-16-Pink-Paw-Print-Beanie-1.webp,,,,,,,,,0,,,,,
155110,simple,60058,,16″ Peppermint Puppy,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,6.85,"Bears & Buddies > 16"" Plush Styles, Bears & Buddies > 16"" Plush Styles > 16"" Seasonal, Bears & Buddies > Coming Soon, Holiday, New Arrivals","christmas, holiday",,https://thebearfactory.com/wp-content/uploads/2025/07/60058-16-Peppermint-Puppy-1.webp,,,,,,,,,0,,,,,
155112,simple,62024,,16″ Tom The Turkey,1,0,visible,,,,,taxable,,1,8851,,0,0,,,,,0,,,6.85,"Bears & Buddies > 16"" Plush Styles, Bears & Buddies > 16"" Plush Styles > 16"" Seasonal, Bears & Buddies, Holiday, New Arrivals",holiday,,https://thebearfactory.com/wp-content/uploads/2025/07/62024-16-Tom-the-Turkey-1.webp,,,,,,,,,0,,,,,
155114,simple,62025,,16″ Ginger the Gingerbread Man,1,0,visible,,,,,taxable,,1,6317,,0,0,,,,,0,,,6.85,"Bears & Buddies > 16"" Plush Styles, Bears & Buddies > 16"" Plush Styles > 16"" Seasonal, Bears & Buddies, Holiday, New Arrivals","christmas, holiday",,https://thebearfactory.com/wp-content/uploads/2025/07/62025-16-Ginger-the-Gingerbread-Man-1.webp,,,,,,,,,0,,,,,
155116,simple,62026,,16″ Old Saint Nick,1,0,visible,,,,,taxable,,1,6537,,0,0,,,,,0,,,6.85,"Bears & Buddies > 16"" Plush Styles, Bears & Buddies > 16"" Plush Styles > 16"" Seasonal, Bears & Buddies, Holiday, New Arrivals","christmas, holiday",,https://thebearfactory.com/wp-content/uploads/2025/07/old-saint-nick-01.webp,,,,,,,,,0,,,,,
155298,simple,50223-1,,"8"" Theo the Horse (Eco) (Copy)",-1,0,visible,"<img class=""alignnone wp-image-153423"" src=""https://thebearfactory.com/wp-content/uploads/2025/05/Paw-Print-iD-Color-final-03-95-300x109.webp"" alt="""" width=""305"" height=""111"" />\n\n<b>Note: Plush Animal is Unstuffed</b> | <a href=""https://thebearfactory.com/fiber/"">Click Here for Stuffing Options</a>\n\n&nbsp;",,,,none,,1,5883,,0,0,,,,,0,,,4.5,"Bears & Buddies > 8"" Plush Styles > 8"" Farm, Bears & Buddies > 8"" Plush Styles, Bears & Buddies > 8"" Plush Styles > 8"" Wildlife, Bears & Buddies, New Arrivals","16"" plush, Farm, horse, Plush for the Planet, recycled, Wildlife",,https://thebearfactory.com/wp-content/uploads/2024/11/50223-8-Theo-the-Horse.webp,,,,,,,,,0,,,,,
155801,simple,60898,,16″ Sparkscale the Dragon,1,0,visible,,,,,taxable,,1,10535,,0,0,,,,,0,,,7,"Bears & Buddies > 16"" Plush Styles > 16"" Fantasy, Bears & Buddies > 16"" Plush Styles, Back in Stock, Bears & Buddies > Coming Soon, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/08/60898-16-Sparkscale-the-Dragon.webp,,,,,,,,,0,,,,,
155805,simple,60801,,16″ Midnight the Wolf,1,0,visible,,,,,taxable,,1,7798,,0,0,,,,,0,,,7,"Bears & Buddies > 16"" Plush Styles, Bears & Buddies > 16"" Plush Styles > 16"" Wildlife, Back in Stock, Bears & Buddies > Coming Soon, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/08/60801-16-Midnight-the-Wolf.webp,,,,,,,,,0,,,,,
155807,simple,62022,,16″ Erica the Velociraptor (Eco),1,0,visible,,,,,taxable,,1,3876,,0,0,,,,,0,,,7.25,"Bears & Buddies > 16"" Plush Styles > 16"" Jurassic, Bears & Buddies > 16"" Plush Styles, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/08/60022-16-Erica-the-Velociraptor-Eco.webp,,,,,,,,,0,,,,,
156270,simple,20630,,16″ Reindeer Jumpsuit,1,0,visible,,,,,taxable,,1,3115,,0,0,,,,,0,,,5.65,"Clothing > 16"" Clothing, Clothing > 16"" Clothing > 16"" Seasonal Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/09/20630-16-Reindeer-Jumpsuit.webp,,,,,,,,,0,,,,,
156272,simple,20635,,16″ Snowman Jumpsuit,1,0,visible,,,,,taxable,,1,3193,,0,0,,,,,0,,,5.65,"Clothing > 16"" Clothing, Clothing > 16"" Clothing > 16"" Seasonal Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/09/20635-16-Snowman-Jump-Suit.webp,,,,,,,,,0,,,,,
157857,simple,30000,,16″ Beige Paw Print Beanie (pkg 10),1,0,visible,,,,,taxable,,1,3013,,0,0,,,,,0,,,2,"Clothing > 16"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/11/30000-16-Beige-Paw-Print-Beanie.webp,,,,,,,,,0,,,,,
157945,simple,1201,,8″ Not So Wicked Witch,1,0,visible,,,,,taxable,,1,2456,,0,0,,,,,0,,,4,"Clothing > 8"" Clothing, Clothing, New Arrivals",,,https://thebearfactory.com/wp-content/uploads/2025/07/20117-16-Not-So-Wicked-Witch.webp,,,,,,,,,0,,,,,
158187,simple,80075,,"16"" Yogi Bear",1,0,hidden,"<strong><span style=""color: purple;"">May 18th 2026 Expected In Stock Date</span></strong>",,,,taxable,,1,2745,,notify,0,,,,,0,,,9,Uncategorized,,,https://thebearfactory.com/wp-content/uploads/2025/11/Yogi-Bear.webp,,,,,,,,,0,,,,,
158194,simple,80085,,16″ Cindy Bear,1,0,hidden,"<strong><span style=""color: purple;"">May 18th 2026 Expected In Stock Date</span></strong>",,,,taxable,,1,2804,,notify,0,,,,,0,,,9,Uncategorized,,,https://thebearfactory.com/wp-content/uploads/2025/11/Cindy-Bear.webp,,,,,,,,,0,,,,,
158195,simple,80080,,16″ Boo Boo Bear,1,0,hidden,"<strong><span style=""color: purple;"">May 18th 2026 Expected In Stock Date</span></strong>",,,,taxable,,1,2816,,notify,0,,,,,0,,,9,Uncategorized,,,https://thebearfactory.com/wp-content/uploads/2025/11/Boo-Boo-bear.webp,,,,,,,,,0,,,,,
158315,simple,90011,,Printed Assorted Paw Prints (250 pcs per pkg),1,0,visible,,,,,none,,1,1186250,,0,0,72589,,,,0,,,0.07,"Accessories, Accessories > Inserts",,,https://thebearfactory.com/wp-content/uploads/2025/11/pawprint.webp,,,,,,,,,0,,,,,
158505,simple,,,,-1,0,visible,"<p><br data-mce-bogus=""1""></p>",,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,,,,,,,0,,,,,
158507,variable,CustomPrint-Jellystone#2601,,Jellystone Print #2601,1,0,hidden,,,,,none,,1,,,0,0,,,,,0,,,,Bespoke Lines > Jellystone,"clothing, custom, printing, t-shirt, tees",,"https://thebearfactory.com/wp-content/uploads/2025/12/1009-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/20267-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/20265-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/20264-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1029-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1028-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1027-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1026-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1024-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1023-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1022-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1021-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1000-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1001-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1003-JS-Style-1.webp, https://thebearfactory.com/wp-content/uploads/2025/12/1004-JS-Style-1.webp",,,,,,,,,0,,Custom Print Options,"16"" Black Tee (#1029), 16"" Grey Hoodie (#20264), 16"" Heliconia Pink Tee (#1000), 16"" Pink Hoodie (#20265), 16"" Red Tee (#1028), 16"" Safety Green Tee (#1003), 16"" Sport Grey Tee (#1004), 16"" Stone Blue Tee (#1001), 16"" White & Black Tee (#1021), 16"" White & Blue Tee (#1024), 16"" White & Pink Tee (#1027), 16"" White & Purple Tee (#1022), 16"" White & Red Tee (#1023), 16"" White and Green Tee (#1026), 16"" White Hoodie (#20267), 16"" White Tee (#1009)",1,1
158510,variation,,,"Jellystone Print #2601 - 16"" Heliconia Pink Tee (#1000)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,1.95,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1000-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,1,,Custom Print Options,"16"" Heliconia Pink Tee (#1000)",,1
158511,variation,,,"Jellystone Print #2601 - 16"" Stone Blue Tee (#1001)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1001-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,2,,Custom Print Options,"16"" Stone Blue Tee (#1001)",,1
158512,variation,,,"Jellystone Print #2601 - 16"" Safety Green Tee (#1003)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1003-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,3,,Custom Print Options,"16"" Safety Green Tee (#1003)",,1
158513,variation,,,"Jellystone Print #2601 - 16"" Sport Grey Tee (#1004)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1004-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,4,,Custom Print Options,"16"" Sport Grey Tee (#1004)",,1
158514,variation,,,"Jellystone Print #2601 - 16"" White Tee (#1009)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1009-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,5,,Custom Print Options,"16"" White Tee (#1009)",,1
158515,variation,,,"Jellystone Print #2601 - 16"" White &amp; Black Tee (#1021)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1021-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,6,,Custom Print Options,"16"" White & Black Tee (#1021)",,1
158516,variation,,,"Jellystone Print #2601 - 16"" White &amp; Purple Tee (#1022)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1022-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,7,,Custom Print Options,"16"" White & Purple Tee (#1022)",,1
158517,variation,,,"Jellystone Print #2601 - 16"" White &amp; Red Tee (#1023)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1023-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,8,,Custom Print Options,"16"" White & Red Tee (#1023)",,1
158518,variation,,,"Jellystone Print #2601 - 16"" White &amp; Blue Tee (#1024)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1024-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,9,,Custom Print Options,"16"" White & Blue Tee (#1024)",,1
158519,variation,,,"Jellystone Print #2601 - 16"" White and Green Tee (#1026)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1026-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,10,,Custom Print Options,"16"" White and Green Tee (#1026)",,1
158520,variation,,,"Jellystone Print #2601 - 16"" White &amp; Pink Tee (#1027)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1027-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,11,,Custom Print Options,"16"" White & Pink Tee (#1027)",,1
158521,variation,,,"Jellystone Print #2601 - 16"" Red Tee (#1028)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1028-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,12,,Custom Print Options,"16"" Red Tee (#1028)",,1
158522,variation,,,"Jellystone Print #2601 - 16"" Black Tee (#1029)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3,,,,https://thebearfactory.com/wp-content/uploads/2025/12/1029-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,13,,Custom Print Options,"16"" Black Tee (#1029)",,1
158523,variation,,,"Jellystone Print #2601 - 16"" Pink Hoodie (#20265)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3.75,,,,https://thebearfactory.com/wp-content/uploads/2025/12/20265-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,14,,Custom Print Options,"16"" Pink Hoodie (#20265)",,1
158524,variation,,,"Jellystone Print #2601 - 16"" White Hoodie (#20267)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3.75,,,,https://thebearfactory.com/wp-content/uploads/2025/12/20267-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,15,,Custom Print Options,"16"" White Hoodie (#20267)",,1
158525,variation,,,"Jellystone Print #2601 - 16"" Grey Hoodie (#20264)",1,0,hidden,,,,,none,parent,1,,,0,0,,,,,0,,,3.75,,,,https://thebearfactory.com/wp-content/uploads/2025/12/20264-JS-Style-1.webp,,,CustomPrint-Jellystone#2601,,,,,,16,,Custom Print Options,"16"" Grey Hoodie (#20264)",,1
158828,simple,90012,,"Printed Purple Paw Prints ""Create"" (250 pcs per pkg)",1,0,visible,,,,,none,,1,999250,,0,0,72589,,,,0,,,0.07,"Accessories, Accessories > Inserts",,,https://thebearfactory.com/wp-content/uploads/2025/12/Purple-paw-print-01.webp,,,,,,,,,0,,,,,
158838,simple,90013,,Printed Green Paw Prints “Explore” (250 pcs per pkg),1,0,visible,,,,,none,,1,999500,,0,0,72589,,,,0,,,0.07,"Accessories, Accessories > Inserts",,,https://thebearfactory.com/wp-content/uploads/2025/12/Green-paw-print-01.webp,,,,,,,,,0,,,,,
158839,simple,90014,,Printed Pink Paw Prints “Laugh” (250 pcs per pkg),1,0,visible,,,,,none,,1,999000,,0,0,72589,,,,0,,,0.07,"Accessories, Accessories > Inserts",,,https://thebearfactory.com/wp-content/uploads/2025/12/pink-paw-print-01.webp,,,,,,,,,0,,,,,
158840,simple,90015,,Printed Blue Paw Prints “Dream” (250 pcs per pkg),1,0,visible,,,,,none,,1,1258500,,0,0,72589,,,,0,,,0.07,"Accessories, Accessories > Inserts",,,https://thebearfactory.com/wp-content/uploads/2025/12/Blue-paw-print-product-photo-01.webp,,,,,,,,,0,,,,,
158889,simple,20640,,16″ Gingerbread Dress,1,0,visible,,,,,taxable,,1,1958,,0,0,,,,,0,,,4.75,"Clothing > 16"" Clothing, Clothing, Holiday, New Arrivals","christmas, holiday, Pajama",,https://thebearfactory.com/wp-content/uploads/2025/12/20640-16-Gingerbread-Dress.webp,,,,,,,,,0,,,,,
